Timestamp,Level,day_of_week,hour_of_day,month_of_year,year,Rain
2023-04-12 10:00:00,2.94,2,10,4,2023,0.0
2023-04-12 11:00:00,2.7916666666666665,2,11,4,2023,0.0
2023-04-12 12:00:00,2.918333333333333,2,12,4,2023,0.0
2023-04-12 13:00:00,3.0966666666666662,2,13,4,2023,0.0
2023-04-12 14:00:00,3.0733333333333337,2,14,4,2023,0.0
2023-04-12 15:00:00,2.813333333333333,2,15,4,2023,0.0
2023-04-12 16:00:00,2.938333333333333,2,16,4,2023,0.0
2023-04-12 17:00:00,2.8966666666666665,2,17,4,2023,0.0
2023-04-12 18:00:00,2.988,2,18,4,2023,0.0
2023-04-12 19:00:00,2.9499999999999997,2,19,4,2023,0.0
2023-04-12 20:00:00,3.0833333333333335,2,20,4,2023,0.0
2023-04-12 21:00:00,3.0316666666666667,2,21,4,2023,0.0
2023-04-12 22:00:00,3.2283333333333335,2,22,4,2023,0.0
2023-04-12 23:00:00,2.97,2,23,4,2023,0.0
2023-04-13 00:00:00,2.8666666666666667,3,0,4,2023,0.0
2023-04-13 01:00:00,2.8866666666666667,3,1,4,2023,0.0
2023-04-13 02:00:00,2.67,3,2,4,2023,0.0
2023-04-13 03:00:00,2.595,3,3,4,2023,0.0
2023-04-13 04:00:00,2.5500000000000003,3,4,4,2023,0.0
2023-04-13 05:00:00,2.6149999999999998,3,5,4,2023,0.0
2023-04-13 06:00:00,2.7516666666666665,3,6,4,2023,0.0
2023-04-13 07:00:00,2.845,3,7,4,2023,0.0
2023-04-13 08:00:00,2.8433333333333333,3,8,4,2023,0.0
2023-04-13 09:00:00,2.8233333333333337,3,9,4,2023,0.0
2023-04-13 10:00:00,2.731666666666667,3,10,4,2023,0.0
2023-04-13 11:00:00,2.813333333333333,3,11,4,2023,0.0
2023-04-13 12:00:00,2.97,3,12,4,2023,0.0
2023-04-13 13:00:00,2.7616666666666667,3,13,4,2023,0.0
2023-04-13 14:00:00,2.815,3,14,4,2023,0.0
2023-04-13 15:00:00,2.6399999999999997,3,15,4,2023,0.0
2023-04-13 16:00:00,2.888333333333333,3,16,4,2023,0.0
2023-04-13 17:00:00,3.0733333333333337,3,17,4,2023,0.0
2023-04-13 18:00:00,2.9716666666666662,3,18,4,2023,0.0
2023-04-13 19:00:00,2.918333333333333,3,19,4,2023,0.0
2023-04-13 20:00:00,2.9066666666666667,3,20,4,2023,0.0
2023-04-13 21:00:00,3.1483333333333334,3,21,4,2023,0.0
2023-04-13 22:00:00,3.0,3,22,4,2023,0.0
2023-04-13 23:00:00,2.918333333333333,3,23,4,2023,0.0
2023-04-14 00:00:00,2.6999999999999997,4,0,4,2023,0.0
2023-04-14 01:00:00,2.688333333333333,4,1,4,2023,0.0
2023-04-14 02:00:00,2.388333333333333,4,2,4,2023,0.0
2023-04-14 03:00:00,2.265,4,3,4,2023,0.0
2023-04-14 04:00:00,2.25,4,4,4,2023,0.0
2023-04-14 05:00:00,2.355,4,5,4,2023,0.0
2023-04-14 06:00:00,2.533333333333333,4,6,4,2023,0.0
2023-04-14 07:00:00,2.938333333333333,4,7,4,2023,0.0
2023-04-14 08:00:00,3.25,4,8,4,2023,0.0
2023-04-14 09:00:00,2.8233333333333337,4,9,4,2023,0.0
2023-04-14 10:00:00,2.888333333333333,4,10,4,2023,0.0
2023-04-14 11:00:00,2.8259999999999996,4,11,4,2023,0.0
2023-04-14 12:00:00,2.8333333333333335,4,12,4,2023,0.0
2023-04-14 13:00:00,2.8775,4,13,4,2023,0.0
2023-04-14 14:00:00,2.678,4,14,4,2023,0.0
2023-04-14 15:00:00,2.7816666666666667,4,15,4,2023,0.0
2023-04-14 16:00:00,2.565,4,16,4,2023,0.0
2023-04-14 17:00:00,2.9483333333333337,4,17,4,2023,0.0
2023-04-14 18:00:00,2.7533333333333334,4,18,4,2023,0.0
2023-04-14 19:00:00,2.855,4,19,4,2023,0.0
2023-04-14 20:00:00,2.908333333333333,4,20,4,2023,0.0
2023-04-14 21:00:00,2.763333333333333,4,21,4,2023,0.0
2023-04-14 22:00:00,2.813333333333333,4,22,4,2023,0.0
2023-04-14 23:00:00,2.6666666666666665,4,23,4,2023,0.0
2023-04-15 00:00:00,2.668333333333333,5,0,4,2023,0.0
2023-04-15 01:00:00,2.7533333333333334,5,1,4,2023,0.0
2023-04-15 02:00:00,2.4499999999999997,5,2,4,2023,0.0
2023-04-15 03:00:00,2.38,5,3,4,2023,0.0
2023-04-15 04:00:00,2.35,5,4,4,2023,0.0
2023-04-15 05:00:00,2.31,5,5,4,2023,0.0
2023-04-15 06:00:00,3.0216666666666665,5,6,4,2023,0.02
2023-04-15 07:00:00,3.1366666666666667,5,7,4,2023,0.0
2023-04-15 08:00:00,3.065,5,8,4,2023,0.0
2023-04-15 09:00:00,3.19,5,9,4,2023,0.0
2023-04-15 10:00:00,3.063333333333333,5,10,4,2023,0.0
2023-04-15 11:00:00,3.1266666666666665,5,11,4,2023,0.0
2023-04-15 12:00:00,3.293333333333333,5,12,4,2023,0.0
2023-04-15 13:00:00,3.1166666666666667,5,13,4,2023,0.0
2023-04-15 14:00:00,2.8766666666666665,5,14,4,2023,0.0
2023-04-15 15:00:00,3.0233333333333334,5,15,4,2023,0.0
2023-04-15 16:00:00,2.8983333333333334,5,16,4,2023,0.0
2023-04-15 17:00:00,2.988,5,17,4,2023,0.0
2023-04-15 18:00:00,2.918333333333333,5,18,4,2023,0.0
2023-04-15 19:00:00,2.8033333333333332,5,19,4,2023,0.0
2023-04-15 20:00:00,2.7016666666666667,5,20,4,2023,0.0
2023-04-15 21:00:00,2.788,5,21,4,2023,0.0
2023-04-15 22:00:00,2.855,5,22,4,2023,0.0
2023-04-15 23:00:00,2.9499999999999997,5,23,4,2023,0.0
2023-04-16 00:00:00,2.6999999999999997,6,0,4,2023,0.0
2023-04-16 01:00:00,2.664,6,1,4,2023,0.0
2023-04-16 02:00:00,2.5533333333333332,6,2,4,2023,0.0
2023-04-16 03:00:00,2.428,6,3,4,2023,0.0
2023-04-16 04:00:00,2.3216666666666668,6,4,4,2023,0.0
2023-04-16 05:00:00,2.311666666666667,6,5,4,2023,0.0
2023-04-16 06:00:00,2.27,6,6,4,2023,0.0
2023-04-16 07:00:00,2.29,6,7,4,2023,0.0
2023-04-16 08:00:00,2.4783333333333335,6,8,4,2023,0.0
2023-04-16 09:00:00,2.616,6,9,4,2023,0.0
2023-04-16 10:00:00,2.845,6,10,4,2023,0.0
2023-04-16 11:00:00,2.936666666666667,6,11,4,2023,0.0
2023-04-16 12:00:00,3.0516666666666663,6,12,4,2023,0.0
2023-04-16 13:00:00,2.838,6,13,4,2023,0.0
2023-04-16 14:00:00,2.8466666666666662,6,14,4,2023,0.0
2023-04-16 15:00:00,2.97,6,15,4,2023,0.0
2023-04-16 16:00:00,2.938333333333333,6,16,4,2023,0.0
2023-04-16 17:00:00,2.92,6,17,4,2023,0.0
2023-04-16 18:00:00,3.0533333333333332,6,18,4,2023,0.0
2023-04-16 19:00:00,2.8766666666666665,6,19,4,2023,0.0
2023-04-16 20:00:00,2.9283333333333332,6,20,4,2023,0.0
2023-04-16 21:00:00,2.936666666666667,6,21,4,2023,0.0
2023-04-16 22:00:00,2.964,6,22,4,2023,0.0
2023-04-16 23:00:00,2.811666666666667,6,23,4,2023,0.0
2023-04-17 00:00:00,2.72,0,0,4,2023,0.0
2023-04-17 01:00:00,2.5116666666666667,0,1,4,2023,0.0
2023-04-17 02:00:00,2.44,0,2,4,2023,0.0
2023-04-17 03:00:00,2.3016666666666667,0,3,4,2023,0.0
2023-04-17 04:00:00,2.25,0,4,4,2023,0.0
2023-04-17 05:00:00,2.3666666666666667,0,5,4,2023,0.0
2023-04-17 06:00:00,2.5833333333333335,0,6,4,2023,0.0
2023-04-17 07:00:00,2.712,0,7,4,2023,0.0
2023-04-17 08:00:00,3.01,0,8,4,2023,0.0
2023-04-17 09:00:00,2.7399999999999998,0,9,4,2023,0.0
2023-04-17 10:00:00,2.7216666666666662,0,10,4,2023,0.0
2023-04-17 11:00:00,2.78,0,11,4,2023,0.0
2023-04-17 12:00:00,2.813333333333333,0,12,4,2023,0.0
2023-04-17 13:00:00,2.8,0,13,4,2023,0.0
2023-04-17 14:00:00,2.6999999999999997,0,14,4,2023,0.0
2023-04-17 15:00:00,2.7083333333333335,0,15,4,2023,0.0
2023-04-17 16:00:00,2.6599999999999997,0,16,4,2023,0.0
2023-04-17 17:00:00,2.8466666666666662,0,17,4,2023,0.0
2023-04-17 18:00:00,2.845,0,18,4,2023,0.0
2023-04-17 19:00:00,2.8033333333333332,0,19,4,2023,0.0
2023-04-17 20:00:00,3.1666666666666665,0,20,4,2023,0.0
2023-04-17 21:00:00,3.2083333333333335,0,21,4,2023,0.0
2023-04-17 22:00:00,3.0733333333333337,0,22,4,2023,0.0
2023-04-17 23:00:00,2.9379999999999997,0,23,4,2023,0.0
2023-04-18 00:00:00,2.5116666666666667,1,0,4,2023,0.0
2023-04-18 01:00:00,2.585,1,1,4,2023,0.0
2023-04-18 02:00:00,2.364,1,2,4,2023,0.0
2023-04-18 03:00:00,2.2600000000000002,1,3,4,2023,0.0
2023-04-18 04:00:00,2.23,1,4,4,2023,0.0
2023-04-18 05:00:00,2.345,1,5,4,2023,0.0
2023-04-18 06:00:00,2.605,1,6,4,2023,0.0
2023-04-18 07:00:00,2.838,1,7,4,2023,0.0
2023-04-18 08:00:00,2.856666666666667,1,8,4,2023,0.0
2023-04-18 09:00:00,2.831666666666667,1,9,4,2023,0.02
2023-04-18 10:00:00,2.763333333333333,1,10,4,2023,0.0
2023-04-18 11:00:00,2.862,1,11,4,2023,0.0
2023-04-18 12:00:00,2.77,1,12,4,2023,0.0
2023-04-18 13:00:00,2.7675,1,13,4,2023,0.0
2023-04-18 14:00:00,2.9299999999999997,1,14,4,2023,0.0
2023-04-18 15:00:00,2.856666666666667,1,15,4,2023,0.0
2023-04-18 16:00:00,2.813333333333333,1,16,4,2023,0.0
2023-04-18 17:00:00,2.9283333333333332,1,17,4,2023,0.0
2023-04-18 18:00:00,2.9499999999999997,1,18,4,2023,0.0
2023-04-18 19:00:00,2.865,1,19,4,2023,0.0
2023-04-18 20:00:00,3.138333333333333,1,20,4,2023,0.0
2023-04-18 21:00:00,3.095,1,21,4,2023,0.0
2023-04-18 22:00:00,3.1166666666666667,1,22,4,2023,0.0
2023-04-18 23:00:00,2.9899999999999998,1,23,4,2023,0.0
2023-04-19 00:00:00,2.875,2,0,4,2023,0.0
2023-04-19 01:00:00,2.731666666666667,2,1,4,2023,0.0
2023-04-19 02:00:00,2.464,2,2,4,2023,0.0
2023-04-19 03:00:00,2.438333333333333,2,3,4,2023,0.0
2023-04-19 04:00:00,2.2399999999999998,2,4,4,2023,0.0
2023-04-19 05:00:00,2.2616666666666667,2,5,4,2023,0.0
2023-04-19 06:00:00,2.46,2,6,4,2023,0.0
2023-04-19 07:00:00,3.0933333333333333,2,7,4,2023,0.0
2023-04-19 08:00:00,2.8016666666666663,2,8,4,2023,0.0
2023-04-19 09:00:00,2.7640000000000002,2,9,4,2023,0.0
2023-04-19 10:00:00,2.8240000000000003,2,10,4,2023,0.0
2023-04-19 11:00:00,2.6466666666666665,2,11,4,2023,0.0
2023-04-19 12:00:00,2.856666666666667,2,12,4,2023,0.0
2023-04-19 13:00:00,3.05,2,13,4,2023,0.0
2023-04-19 14:00:00,3.6149999999999998,2,14,4,2023,0.0
2023-04-19 15:00:00,2.815,2,15,4,2023,0.0
2023-04-19 16:00:00,2.8266666666666667,2,16,4,2023,0.0
2023-04-19 17:00:00,2.8533333333333335,2,17,4,2023,0.0
2023-04-19 18:00:00,2.845,2,18,4,2023,0.0
2023-04-19 19:00:00,2.69,2,19,4,2023,0.0
2023-04-19 20:00:00,2.9066666666666667,2,20,4,2023,0.0
2023-04-19 21:00:00,3.2019999999999995,2,21,4,2023,0.0
2023-04-19 22:00:00,2.99,2,22,4,2023,0.0
2023-04-19 23:00:00,2.785,2,23,4,2023,0.0
2023-04-20 00:00:00,2.688333333333333,3,0,4,2023,0.0
2023-04-20 01:00:00,2.6466666666666665,3,1,4,2023,0.0
2023-04-20 02:00:00,2.438333333333333,3,2,4,2023,0.0
2023-04-20 03:00:00,2.375,3,3,4,2023,0.0
2023-04-20 04:00:00,2.2800000000000002,3,4,4,2023,0.0
2023-04-20 05:00:00,2.23,3,5,4,2023,0.0
2023-04-20 06:00:00,2.658333333333333,3,6,4,2023,0.0
2023-04-20 07:00:00,3.0,3,7,4,2023,0.0
2023-04-20 08:00:00,2.668333333333333,3,8,4,2023,0.0
2023-04-20 09:00:00,2.69,3,9,4,2023,0.0
2023-04-20 10:00:00,2.8049999999999997,3,10,4,2023,0.0
2023-04-20 11:00:00,2.72,3,11,4,2023,0.0
2023-04-20 12:00:00,3.0849999999999995,3,12,4,2023,0.0
2023-04-20 13:00:00,2.9499999999999997,3,13,4,2023,0.0
2023-04-20 14:00:00,3.0966666666666662,3,14,4,2023,0.0
2023-04-20 15:00:00,2.9859999999999998,3,15,4,2023,0.0
2023-04-20 16:00:00,2.75,3,16,4,2023,0.0
2023-04-20 17:00:00,3.0016666666666665,3,17,4,2023,0.0
2023-04-20 18:00:00,2.8249999999999997,3,18,4,2023,0.0
2023-04-20 19:00:00,3.0316666666666667,3,19,4,2023,0.0
2023-04-20 20:00:00,3.0416666666666665,3,20,4,2023,0.0
2023-04-20 21:00:00,3.124,3,21,4,2023,0.0
2023-04-20 22:00:00,3.0749999999999997,3,22,4,2023,0.0
2023-04-20 23:00:00,2.6149999999999998,3,23,4,2023,0.0
2023-04-21 00:00:00,2.9583333333333335,4,0,4,2023,0.04
2023-04-21 01:00:00,3.374,4,1,4,2023,0.0
2023-04-21 02:00:00,2.855,4,2,4,2023,0.0
2023-04-21 03:00:00,2.72,4,3,4,2023,0.02
2023-04-21 04:00:00,2.7525,4,4,4,2023,0.36
2023-04-21 05:00:00,6.751666666666666,4,5,4,2023,0.06
2023-04-21 06:00:00,5.876666666666666,4,6,4,2023,0.0
2023-04-21 07:00:00,4.69,4,7,4,2023,0.0
2023-04-21 08:00:00,4.264,4,8,4,2023,0.0
2023-04-21 09:00:00,4.061999999999999,4,9,4,2023,0.0
2023-04-21 10:00:00,3.8433333333333333,4,10,4,2023,0.0
2023-04-21 11:00:00,3.74,4,11,4,2023,0.0
2023-04-21 12:00:00,3.6666666666666665,4,12,4,2023,0.0
2023-04-21 13:00:00,3.4880000000000004,4,13,4,2023,0.0
2023-04-21 14:00:00,3.4499999999999997,4,14,4,2023,0.0
2023-04-21 15:00:00,3.365,4,15,4,2023,0.0
2023-04-21 16:00:00,3.375,4,16,4,2023,0.0
2023-04-21 17:00:00,3.25,4,17,4,2023,0.0
2023-04-21 18:00:00,3.3333333333333335,4,18,4,2023,0.0
2023-04-21 19:00:00,3.23,4,19,4,2023,0.0
2023-04-21 20:00:00,3.15,4,20,4,2023,0.0
2023-04-21 21:00:00,3.23,4,21,4,2023,0.0
2023-04-21 22:00:00,3.0233333333333334,4,22,4,2023,0.0
2023-04-21 23:00:00,3.0016666666666665,4,23,4,2023,0.0
2023-04-22 00:00:00,2.9499999999999997,5,0,4,2023,0.0
2023-04-22 01:00:00,2.845,5,1,4,2023,0.0
2023-04-22 02:00:00,2.765,5,2,4,2023,0.0
2023-04-22 03:00:00,2.72,5,3,4,2023,0.0
2023-04-22 04:00:00,2.63,5,4,4,2023,0.0
2023-04-22 05:00:00,2.6599999999999997,5,5,4,2023,0.0
2023-04-22 06:00:00,2.762,5,6,4,2023,0.0
2023-04-22 07:00:00,2.6999999999999997,5,7,4,2023,0.0
2023-04-22 08:00:00,2.813333333333333,5,8,4,2023,0.0
2023-04-22 09:00:00,2.9283333333333332,5,9,4,2023,0.0
2023-04-22 10:00:00,2.9683333333333333,5,10,4,2023,0.0
2023-04-22 11:00:00,3.063333333333333,5,11,4,2023,0.0
2023-04-22 12:00:00,3.142,5,12,4,2023,0.0
2023-04-22 13:00:00,3.1266666666666665,5,13,4,2023,0.0
2023-04-22 14:00:00,3.033333333333333,5,14,4,2023,0.0
2023-04-22 15:00:00,3.0533333333333332,5,15,4,2023,0.0
2023-04-22 16:00:00,2.9299999999999997,5,16,4,2023,0.0
2023-04-22 17:00:00,3.01,5,17,4,2023,0.0
2023-04-22 18:00:00,3.0216666666666665,5,18,4,2023,0.0
2023-04-22 19:00:00,2.9599999999999995,5,19,4,2023,0.0
2023-04-22 20:00:00,2.8800000000000003,5,20,4,2023,0.0
2023-04-22 21:00:00,2.928,5,21,4,2023,0.0
2023-04-22 22:00:00,2.77,5,22,4,2023,0.0
2023-04-22 23:00:00,2.658333333333333,5,23,4,2023,0.0
2023-04-23 00:00:00,2.6999999999999997,6,0,4,2023,0.0
2023-04-23 01:00:00,2.731666666666667,6,1,4,2023,0.0
2023-04-23 02:00:00,2.5949999999999998,6,2,4,2023,0.0
2023-04-23 03:00:00,2.533333333333333,6,3,4,2023,0.0
2023-04-23 04:00:00,2.44,6,4,4,2023,0.0
2023-04-23 05:00:00,2.47,6,5,4,2023,0.0
2023-04-23 06:00:00,2.6125,6,6,4,2023,0.0
2023-04-23 07:00:00,2.5433333333333334,6,7,4,2023,0.0
2023-04-23 08:00:00,2.76,6,8,4,2023,0.0
2023-04-23 09:00:00,2.855,6,9,4,2023,0.0
2023-04-23 10:00:00,2.8120000000000003,6,10,4,2023,0.02
2023-04-23 11:00:00,2.97,6,11,4,2023,0.0
2023-04-23 12:00:00,3.033333333333333,6,12,4,2023,0.0
2023-04-23 13:00:00,3.105,6,13,4,2023,0.0
2023-04-23 14:00:00,3.0733333333333337,6,14,4,2023,0.0
2023-04-23 15:00:00,3.033333333333333,6,15,4,2023,0.0
2023-04-23 16:00:00,3.035,6,16,4,2023,0.0
2023-04-23 17:00:00,3.063333333333333,6,17,4,2023,0.0
2023-04-23 18:00:00,3.0533333333333332,6,18,4,2023,0.0
2023-04-23 19:00:00,3.0849999999999995,6,19,4,2023,0.0
2023-04-23 20:00:00,3.0233333333333334,6,20,4,2023,0.0
2023-04-23 21:00:00,3.086,6,21,4,2023,0.0
2023-04-23 22:00:00,3.105,6,22,4,2023,0.0
2023-04-23 23:00:00,3.033333333333333,6,23,4,2023,0.0
2023-04-24 00:00:00,2.78,0,0,4,2023,0.0
2023-04-24 01:00:00,2.75,0,1,4,2023,0.0
2023-04-24 02:00:00,2.563333333333333,0,2,4,2023,0.0
2023-04-24 03:00:00,2.4,0,3,4,2023,0.0
2023-04-24 04:00:00,2.345,0,4,4,2023,0.0
2023-04-24 05:00:00,2.3433333333333333,0,5,4,2023,0.0
2023-04-24 06:00:00,2.5966666666666667,0,6,4,2023,0.0
2023-04-24 07:00:00,2.875,0,7,4,2023,0.0
2023-04-24 08:00:00,3.0016666666666665,0,8,4,2023,0.0
2023-04-24 09:00:00,2.811666666666667,0,9,4,2023,0.0
2023-04-24 10:00:00,2.6799999999999997,0,10,4,2023,0.0
2023-04-24 11:00:00,2.8049999999999997,0,11,4,2023,0.0
2023-04-24 12:00:00,2.874,0,12,4,2023,0.0
2023-04-24 13:00:00,2.8966666666666665,0,13,4,2023,0.0
2023-04-24 14:00:00,2.9066666666666667,0,14,4,2023,0.0
2023-04-24 15:00:00,2.8733333333333335,0,15,4,2023,0.0
2023-04-24 16:00:00,2.874,0,16,4,2023,0.0
2023-04-24 17:00:00,2.8983333333333334,0,17,4,2023,0.0
2023-04-24 18:00:00,2.8333333333333335,0,18,4,2023,0.0
2023-04-24 19:00:00,3.0016666666666665,0,19,4,2023,0.0
2023-04-24 20:00:00,3.1033333333333335,0,20,4,2023,0.0
2023-04-24 21:00:00,3.0216666666666665,0,21,4,2023,0.0
2023-04-24 22:00:00,3.0016666666666665,0,22,4,2023,0.0
2023-04-24 23:00:00,2.855,0,23,4,2023,0.0
2023-04-25 00:00:00,2.5833333333333335,1,0,4,2023,0.0
2023-04-25 01:00:00,2.602,1,1,4,2023,0.0
2023-04-25 02:00:00,2.56,1,2,4,2023,0.0
2023-04-25 03:00:00,2.4499999999999997,1,3,4,2023,0.0
2023-04-25 04:00:00,2.25,1,4,4,2023,0.0
2023-04-25 05:00:00,2.27,1,5,4,2023,0.0
2023-04-25 06:00:00,2.53,1,6,4,2023,0.0
2023-04-25 07:00:00,2.8366666666666664,1,7,4,2023,0.0
2023-04-25 08:00:00,2.793333333333333,1,8,4,2023,0.0
2023-04-25 09:00:00,2.72,1,9,4,2023,0.0
2023-04-25 10:00:00,2.8433333333333333,1,10,4,2023,0.0
2023-04-25 11:00:00,2.72,1,11,4,2023,0.0
2023-04-25 12:00:00,2.6599999999999997,1,12,4,2023,0.0
2023-04-25 13:00:00,2.7816666666666667,1,13,4,2023,0.0
2023-04-25 14:00:00,2.7099999999999995,1,14,4,2023,0.0
2023-04-25 15:00:00,2.731666666666667,1,15,4,2023,0.0
2023-04-25 16:00:00,2.8233333333333337,1,16,4,2023,0.0
2023-04-25 17:00:00,2.8866666666666667,1,17,4,2023,0.0
2023-04-25 18:00:00,2.7816666666666667,1,18,4,2023,0.0
2023-04-25 19:00:00,2.75,1,19,4,2023,0.0
2023-04-25 20:00:00,2.98,1,20,4,2023,0.0
2023-04-25 21:00:00,3.2183333333333333,1,21,4,2023,0.0
2023-04-25 22:00:00,2.9,1,22,4,2023,0.0
2023-04-25 23:00:00,2.908333333333333,1,23,4,2023,0.0
2023-04-26 00:00:00,2.6799999999999997,2,0,4,2023,0.0
2023-04-26 01:00:00,2.5233333333333334,2,1,4,2023,0.0
2023-04-26 02:00:00,2.38,2,2,4,2023,0.0
2023-04-26 03:00:00,2.356666666666667,2,3,4,2023,0.0
2023-04-26 04:00:00,2.565,2,4,4,2023,0.0
2023-04-26 05:00:00,2.42,2,5,4,2023,0.0
2023-04-26 06:00:00,2.585,2,6,4,2023,0.0
2023-04-26 07:00:00,2.845,2,7,4,2023,0.0
2023-04-26 08:00:00,2.75,2,8,4,2023,0.0
2023-04-26 09:00:00,2.7383333333333333,2,9,4,2023,0.0
2023-04-26 10:00:00,2.77,2,10,4,2023,0.0
2023-04-26 11:00:00,2.813333333333333,2,11,4,2023,0.0
2023-04-26 12:00:00,2.804,2,12,4,2023,0.0
2023-04-26 13:00:00,2.74,2,13,4,2023,0.0
2023-04-26 14:00:00,2.6466666666666665,2,14,4,2023,0.0
2023-04-26 15:00:00,2.72,2,15,4,2023,0.0
2023-04-26 16:00:00,2.75,2,16,4,2023,0.0
2023-04-26 17:00:00,2.73,2,17,4,2023,0.0
2023-04-26 18:00:00,2.7916666666666665,2,18,4,2023,0.0
2023-04-26 19:00:00,2.8049999999999997,2,19,4,2023,0.0
2023-04-26 20:00:00,2.888333333333333,2,20,4,2023,0.0
2023-04-26 21:00:00,3.1999999999999997,2,21,4,2023,0.0
2023-04-26 22:00:00,3.043333333333333,2,22,4,2023,0.0
2023-04-26 23:00:00,2.9499999999999997,2,23,4,2023,0.02
2023-04-27 00:00:00,2.8,3,0,4,2023,0.0
2023-04-27 01:00:00,2.6483333333333334,3,1,4,2023,0.0
2023-04-27 02:00:00,2.614,3,2,4,2023,0.0
2023-04-27 03:00:00,2.5216666666666665,3,3,4,2023,0.04
2023-04-27 04:00:00,4.8133333333333335,3,4,4,2023,0.2
2023-04-27 05:00:00,8.468333333333334,3,5,4,2023,0.02
2023-04-27 06:00:00,6.1899999999999995,3,6,4,2023,0.0
2023-04-27 07:00:00,5.406666666666666,3,7,4,2023,0.04
2023-04-27 08:00:00,5.096666666666667,3,8,4,2023,0.0
2023-04-27 09:00:00,4.698333333333333,3,9,4,2023,0.0
2023-04-27 10:00:00,4.47,3,10,4,2023,0.0
2023-04-27 11:00:00,4.27,3,11,4,2023,0.0
2023-04-27 12:00:00,4.1259999999999994,3,12,4,2023,0.0
2023-04-27 13:00:00,4.071666666666666,3,13,4,2023,0.0
2023-04-27 14:00:00,3.9066666666666667,3,14,4,2023,0.0
2023-04-27 15:00:00,3.7816666666666667,3,15,4,2023,0.0
2023-04-27 16:00:00,3.6799999999999997,3,16,4,2023,0.0
2023-04-27 17:00:00,3.5833333333333335,3,17,4,2023,0.0
2023-04-27 18:00:00,3.5716666666666668,3,18,4,2023,0.0
2023-04-27 19:00:00,3.5849999999999995,3,19,4,2023,0.0
2023-04-27 20:00:00,3.626,3,20,4,2023,0.0
2023-04-27 21:00:00,3.5516666666666663,3,21,4,2023,0.0
2023-04-27 22:00:00,3.2640000000000002,3,22,4,2023,0.0
2023-04-27 23:00:00,3.3249999999999997,3,23,4,2023,0.0
2023-04-28 00:00:00,3.158333333333333,4,0,4,2023,0.0
2023-04-28 01:00:00,2.976,4,1,4,2023,0.0
2023-04-28 02:00:00,2.8216666666666668,4,2,4,2023,0.0
2023-04-28 03:00:00,2.7916666666666665,4,3,4,2023,0.0
2023-04-28 04:00:00,2.786,4,4,4,2023,0.0
2023-04-28 05:00:00,2.813333333333333,4,5,4,2023,0.0
2023-04-28 06:00:00,3.0549999999999997,4,6,4,2023,0.0
2023-04-28 07:00:00,3.2616666666666667,4,7,4,2023,0.0
2023-04-28 08:00:00,3.102,4,8,4,2023,0.0
2023-04-28 09:00:00,3.0316666666666667,4,9,4,2023,0.0
2023-04-28 10:00:00,3.0749999999999997,4,10,4,2023,0.0
2023-04-28 11:00:00,3.02,4,11,4,2023,0.0
2023-04-28 12:00:00,2.94,4,12,4,2023,0.0
2023-04-28 13:00:00,2.97,4,13,4,2023,0.0
2023-04-28 14:00:00,3.002,4,14,4,2023,0.0
2023-04-28 15:00:00,2.9599999999999995,4,15,4,2023,0.0
2023-04-28 16:00:00,2.97,4,16,4,2023,0.0
2023-04-28 17:00:00,2.895,4,17,4,2023,0.0
2023-04-28 18:00:00,3.0516666666666663,4,18,4,2023,0.0
2023-04-28 19:00:00,3.0216666666666665,4,19,4,2023,0.0
2023-04-28 20:00:00,2.9,4,20,4,2023,0.0
2023-04-28 21:00:00,3.063333333333333,4,21,4,2023,0.12
2023-04-28 22:00:00,4.825,4,22,4,2023,0.06
2023-04-28 23:00:00,5.426666666666667,4,23,4,2023,0.04
2023-04-29 00:00:00,5.087999999999999,5,0,4,2023,0.0
2023-04-29 01:00:00,4.488,5,1,4,2023,0.0
2023-04-29 02:00:00,4.15,5,2,4,2023,0.0
2023-04-29 03:00:00,3.8966666666666665,5,3,4,2023,0.0
2023-04-29 04:00:00,3.7099999999999995,5,4,4,2023,0.0
2023-04-29 05:00:00,3.5833333333333335,5,5,4,2023,0.0
2023-04-29 06:00:00,3.51,5,6,4,2023,0.0
2023-04-29 07:00:00,3.49,5,7,4,2023,0.0
2023-04-29 08:00:00,3.3920000000000003,5,8,4,2023,0.0
2023-04-29 09:00:00,3.51,5,9,4,2023,0.0
2023-04-29 10:00:00,3.5016666666666665,5,10,4,2023,0.0
2023-04-29 11:00:00,3.418333333333333,5,11,4,2023,0.0
2023-04-29 12:00:00,3.442,5,12,4,2023,0.0
2023-04-29 13:00:00,3.418333333333333,5,13,4,2023,0.0
2023-04-29 14:00:00,3.27,5,14,4,2023,0.0
2023-04-29 15:00:00,3.2716666666666665,5,15,4,2023,0.0
2023-04-29 16:00:00,3.1283333333333334,5,16,4,2023,0.0
2023-04-29 17:00:00,3.14,5,17,4,2023,0.0
2023-04-29 18:00:00,3.24,5,18,4,2023,0.0
2023-04-29 19:00:00,3.15,5,19,4,2023,0.0
2023-04-29 20:00:00,3.145,5,20,4,2023,0.0
2023-04-29 21:00:00,3.0733333333333337,5,21,4,2023,0.0
2023-04-29 22:00:00,3.0,5,22,4,2023,0.0
2023-04-29 23:00:00,2.97,5,23,4,2023,0.0
2023-04-30 00:00:00,2.956666666666667,6,0,4,2023,0.0
2023-04-30 01:00:00,2.8925,6,1,4,2023,0.0
